1503, 1503
0, 1.1477710675492245, -0.3074513346957556, -0.19967080945135735
5056, 1.1492366442339528, -0.30973218754241255, -0.2019784720131958
10113, 1.1505414694140133, -0.31136319330472084, -0.20430994560641133
15170, 1.1515914324116485, -0.3121876842514793, -0.20655658379769953
20226, 1.152372875941338, -0.3121500545636, -0.20868015489673158
25283, 1.1528896925587133, -0.31132539622181815, -0.210575864371096
30340, 1.153156842392614, -0.3097390572006971, -0.2121198458402286
35396, 1.1532104799009129, -0.307394887827841, -0.2132362773602181
40453, 1.1530859891861522, -0.3043402172277897, -0.21384223314887993
45510, 1.1527783288465785, -0.3006324561694705, -0.21389410363481706
50567, 1.152238772518231, -0.2963193913993425, -0.213341191095975
55623, 1.1514574230337313, -0.2913882036658693, -0.21213097018620133
60680, 1.1504586009196731, -0.285948471476519, -0.21015462364471896
65737, 1.1493630676734035, -0.2802060765567014, -0.20735063274084795
70793, 1.1483500020100292, -0.27447813271849947, -0.20388665381994442
75850, 1.1475561756557457, -0.2690749834273773, -0.20012708854080333
80907, 1.1469787608911566, -0.2642717127189634, -0.19644419243256417
85964, 1.1466673995714232, -0.2602020041958588, -0.1932074085368799
91020, 1.1467621802061885, -0.2568925761079294, -0.1909452953303871
96077, 1.1473354944866654, -0.2545840769264013, -0.1899332488551805
101134, 1.1486252373143786, -0.25339072097442555, -0.19024396337768157
106190, 1.1508449929943465, -0.2532179998240583, -0.1918598258240393
111247, 1.1538938502349487, -0.2538954583914671, -0.1946110399214498
116304, 1.1575043329702297, -0.25519767949886885, -0.19829899318454924
121360, 1.1614894665971724, -0.25683549055448057, -0.2027652066562045
126417, 1.165716483030797, -0.2586124812566545, -0.2078556882156443
131474, 1.1699264763734984, -0.26033468870915655, -0.21337098598586807
136531, 1.173498785366351, -0.26167756051975033, -0.21903380305584336
141587, 1.1753866008077642, -0.26204597879912783, -0.22434986315465583
146644, 1.1741729683324, -0.26087463915, -0.22867556992401286
151701, 1.1686435306642509, -0.257856290423757, -0.2315357166279605
156757, 1.1586049152966607, -0.2529854687032255, -0.2330037040282495
161814, 1.145359297776396, -0.24609113527677703, -0.23377414679562392
166871, 1.1305182074779276, -0.2371539138464126, -0.23420283043498444
171928, 1.1150989243089162, -0.2265792991927526, -0.2339608992288483
176984, 1.0998329387717534, -0.21518868015526427, -0.232760120521255
182041, 1.085702310818857, -0.20391051270124536, -0.23076646536823384
187098, 1.073448959922457, -0.1935973720011957, -0.22838278913450608
192154, 1.0633843811290824, -0.18488801603308944, -0.2261228324812232
197211, 1.0557820308637302, -0.1782990297571035, -0.22443162051552662
202268, 1.0508219039521904, -0.1743094456323533, -0.22396899695136854
207325, 1.0485771073054286, -0.17340912353123433, -0.22574828155984306
212381, 1.0489085208173028, -0.17606093873391465, -0.23065935250085315
217438, 1.0513086642980674, -0.18248799454539083, -0.23904567380873248
222495, 1.0552587304160344, -0.19238572948008956, -0.25064873237464363
227551, 1.0603409182417904, -0.20500043206809, -0.264773133613182
232608, 1.0662677000789271, -0.21937678579402628, -0.28066637860494925
237665, 1.0724490159630218, -0.23490776437920058, -0.29756842146879037
242721, 1.0785101013049867, -0.2513190776320301, -0.31489370507856795
247778, 1.084484999364064, -0.2681104429742763, -0.33228737043224355
252835, 1.0901779920412398, -0.2845519517134255, -0.34930402323784476
257892, 1.0951796932257611, -0.3001557220827728, -0.36555531943925473
262948, 1.0985801849442687, -0.31520600747317573, -0.38057049366668344
268005, 1.1011895694190126, -0.32939739881461694, -0.3947413907339782
273062, 1.1034045065953124, -0.34183168737394426, -0.40789210989061214
278118, 1.10490321376009, -0.3517234953785708, -0.419289139773125
283175, 1.1055624369841524, -0.35862542625235244, -0.4284784379378431
288232, 1.1052480139025411, -0.36251339744709415, -0.43494438811571046
293289, 1.103798573781114, -0.3637973664633114, -0.43801954479696076
298345, 1.1013066629720203, -0.3633929760028566, -0.4375087458098429
303402, 1.0983155989437934, -0.3621429033061998, -0.4339816368114768
308459, 1.0951632592596172, -0.3606203270949628, -0.428249125562109
313515, 1.0918444713755557, -0.35911165683755164, -0.4210115798623899
318572, 1.0881905943333345, -0.35773329234720974, -0.41286769894914005
323629, 1.0840397347131157, -0.356489877896989, -0.4042902656704616
328685, 1.0793069671722435, -0.35537202514641497, -0.39571562798541027
333742, 1.0741751027470547, -0.3544184805480116, -0.3876267307324267
338799, 1.069208959019149, -0.3537367493244298, -0.38046383942623335
343856, 1.065169322170561, -0.3535294214184869, -0.3746148159071089
348912, 1.0626366397071916, -0.35392309119619475, -0.3701793766648424
353969, 1.0620014585478996, -0.3549442527383912, -0.3670613150515119
359026, 1.0633784851321526, -0.35653456494960556, -0.3650776124951539
364082, 1.0664647610835112, -0.3584203719118022, -0.3640018935820679
369139, 1.0708102268765467, -0.36024599477016445, -0.3636332540716491
374196, 1.0759710005638343, -0.3617353453545653, -0.3637907006732755
379253, 1.0815168588145512, -0.3627308028454567, -0.36435047173174623
384309, 1.087072342600046, -0.36319434782696136, -0.3653002993051758
389366, 1.0923633341128935, -0.3632475214741985, -0.36664182764868786
394423, 1.0974333459963586, -0.36310567637419994, -0.36834680148795756
399479, 1.1025531024107083, -0.3630467835920262, -0.37034392157904583
404536, 1.1080080591618244, -0.3632601727011943, -0.37255658896797217
409593, 1.1138376171162352, -0.3637386168509488, -0.37483633451741716
414650, 1.1197277361372753, -0.364295202061041, -0.3769503212909672
419706, 1.125277014974754, -0.364685758765877, -0.37860406365218
424763, 1.1300624603700484, -0.3646751423614458, -0.37953463255995695
429820, 1.133808906987695, -0.3641410945860752, -0.37960554852994544
434876, 1.1365612608211895, -0.3630658963214054, -0.37889532147925914
439933, 1.1384889990828466, -0.3615445563287753, -0.37757298513314275
444990, 1.1397495383042904, -0.3596099449370606, -0.37571197069950707
450046, 1.140471336563595, -0.3571710595323055, -0.3732253629533685
455103, 1.140790121835116, -0.35412830148433716, -0.3699805777428243
460160, 1.1410151914577011, -0.3505079883475052, -0.3659042313485877
465217, 1.14171226241736, -0.34652534184447503, -0.3611647255611848
470273, 1.1433739752390644, -0.3424757530977556, -0.3561350794637479
475330, 1.1461282524130598, -0.33865047306760365, -0.3512572965074272
480387, 1.1498872785307996, -0.33526666674161293, -0.34687625770666897
485443, 1.1545425240648546, -0.33232537956235303, -0.34320189512644506
490500, 1.1600480709113201, -0.32976132302555766, -0.3404242306628662
495557, 1.1662304811951547, -0.3275859544375698, -0.33868983972995487
500614, 1.1728569707629408, -0.3258958870096301, -0.3380942678897184
505670, 1.1797660281285052, -0.32478846578376336, -0.3385992875347384
510727, 1.18691585185735, -0.32428887211695484, -0.3400294517477353
515784, 1.1941820646556198, -0.32432837308737306, -0.34206244258996976
520840, 1.2012650069483637, -0.32473824255759454, -0.3442117440524897
525897, 1.207627256911973, -0.32512636561470853, -0.345770981937126
530954, 1.2125943432147839, -0.32505533743895304, -0.34587821108613187
536011, 1.215595432415537, -0.32406589766298577, -0.3438903304706919
541067, 1.2164153647501685, -0.32189407115306845, -0.33966992285794484
546124, 1.215312500340333, -0.31868062672536057, -0.33366972938795036
551181, 1.2129639721677714, -0.31487729280457066, -0.32683931897389473
556237, 1.2101094974776667, -0.3110224808889637, -0.32015637983732304
561294, 1.2073460663668483, -0.3075516244545384, -0.31419136938723485
566351, 1.2050505523220543, -0.30467566434786886, -0.3092188346431292
571407, 1.2032828387873367, -0.3024139763925088, -0.30525065122732575
576464, 1.2018746826458164, -0.3007433195471858, -0.3021415613055692
581521, 1.2006758491026823, -0.29963316187546496, -0.29967176025092435
586578, 1.1996502495877612, -0.29897281040455537, -0.29769107828980296
591634, 1.1987653986105906, -0.29866387532054034, -0.29603903899554357
596691, 1.1978222698498653, -0.29863967338587116, -0.294627300263098
601748, 1.1965626263817144, -0.29884791079782763, -0.29353115335095187
606804, 1.1948032107491928, -0.2992866611067861, -0.2928052843808691
611861, 1.1925061929591205, -0.29998581604615693, -0.29244874667444687
616918, 1.1897536801283717, -0.30096482453943674, -0.29244646686374376
621975, 1.1867783330273365, -0.30224762318394777, -0.2928542822781713
627031, 1.1838309241962806, -0.30378974614980725, -0.293714815219423
632088, 1.181083729748608, -0.30550231476844414, -0.29498702706899127
637145, 1.178632576921629, -0.3073080860071467, -0.29666231434065793
642201, 1.1765494717032645, -0.30912141398974335, -0.29874248371329615
647258, 1.1748580735587695, -0.3108631845525958, -0.30115954453612687
652315, 1.1736052508917638, -0.3124877616294457, -0.3038000121068314
657371, 1.1727717262198534, -0.31399212295145595, -0.3065126782323346
662428, 1.1723282128505257, -0.3153445583435545, -0.3091337952853665
